# "C-13 APPENDIX - SINGLE YEAR AGE RETURNS BY RESIDENCE, SEX  AND LITERACY STATUS"
Table.Name,State.code,Dist.Code,Area.Name,Literate.Illiterate,Age,Persons.All,Males.All,Females.All,Persons.Rural,Males.Rural,Females.Rural,Persons.Urban,Males.Urban,Females.Urban
C3813A,26,00,Dadra and Nagar Haveli,Literate,29,4884,3169,1715,1569,1121,448,3315,2048,1267
C3813A,26,00,Dadra and Nagar Haveli,Literate,30,7263,4901,2362,2388,1767,621,4875,3134,1741
C3813A,26,00,Dadra and Nagar Haveli,Literate,31,4385,2915,1470,1387,1016,371,2998,1899,1099
C3813A,26,00,Dadra and Nagar Haveli,Literate,32,4450,2968,1482,1373,1015,358,3077,1953,1124
C3813A,26,00,Dadra and Nagar Haveli,Literate,33,3397,2226,1171,1092,791,301,2305,1435,870
C3813A,26,00,Dadra and Nagar Haveli,Literate,34,3860,2516,1344,1100,773,327,2760,1743,1017
C3813A,26,00,Dadra and Nagar Haveli,Literate,35,5486,3795,1691,1631,1238,393,3855,2557,1298
C3813A,26,00,Dadra and Nagar Haveli,Literate,36,3565,2441,1124,1036,790,246,2529,1651,878
C3813A,26,00,Dadra and Nagar Haveli,Literate,37,2914,1982,932,862,653,209,2052,1329,723
C3813A,26,00,Dadra and Nagar Haveli,Literate,38,3231,2196,1035,1040,775,265,2191,1421,770
C3813A,26,00,Dadra and Nagar Haveli,Literate,39,2473,1737,736,676,528,148,1797,1209,588
C3813A,26,00,Dadra and Nagar Haveli,Literate,40,3693,2696,997,1155,926,229,2538,1770,768
C3813A,26,00,Dadra and Nagar Haveli,Literate,41,2086,1498,588,605,457,148,1481,1041,440
C3813A,26,00,Dadra and Nagar Haveli,Literate,42,1964,1410,554,590,449,141,1374,961,413
C3813A,26,00,Dadra and Nagar Haveli,Literate,43,1575,1096,479,464,359,105,1111,737,374
C3813A,26,00,Dadra and Nagar Haveli,Literate,44,1520,1104,416,455,373,82,1065,731,334
C3813A,26,00,Dadra and Nagar Haveli,Literate,45,2400,1740,660,787,635,152,1613,1105,508
C3813A,26,00,Dadra and Nagar Haveli,Literate,46,1418,991,427,445,346,99,973,645,328
C3813A,26,00,Dadra and Nagar Haveli,Literate,47,1071,751,320,320,255,65,751,496,255
C3813A,26,00,Dadra and Nagar Haveli,Literate,48,1273,934,339,428,356,72,845,578,267
C3813A,26,00,Dadra and Nagar Haveli,Literate,49,993,703,290,339,268,71,654,435,219
C3813A,26,00,Dadra and Nagar Haveli,Literate,50,1524,1156,368,518,436,82,1006,720,286
C3813A,26,00,Dadra and Nagar Haveli,Literate,51,836,604,232,274,221,53,562,383,179
C3813A,26,00,Dadra and Nagar Haveli,Literate,52,744,523,221,256,210,46,488,313,175
C3813A,26,00,Dadra and Nagar Haveli,Literate,53,591,400,191,185,152,33,406,248,158
C3813A,26,00,Dadra and Nagar Haveli,Literate,54,683,467,216,190,162,28,493,305,188
C3813A,26,00,Dadra and Nagar Haveli,Literate,55,959,706,253,336,293,43,623,413,210
C3813A,26,00,Dadra and Nagar Haveli,Literate,56,556,365,191,141,106,35,415,259,156
C3813A,26,00,Dadra and Nagar Haveli,Literate,57,408,284,124,128,107,21,280,177,103
C3813A,26,00,Dadra and Nagar Haveli,Literate,58,526,358,168,177,126,51,349,232,117
C3813A,26,00,Dadra and Nagar Haveli,Literate,59,383,263,120,87,65,22,296,198,98
C3813A,26,00,Dadra and Nagar Haveli,Literate,60,646,454,192,186,161,25,460,293,167
C3813A,26,00,Dadra and Nagar Haveli,Literate,61,374,264,110,110,86,24,264,178,86
C3813A,26,00,Dadra and Nagar Haveli,Literate,62,353,245,108,109,86,23,244,159,85
C3813A,26,00,Dadra and Nagar Haveli,Literate,63,292,194,98,91,75,16,201,119,82
C3813A,26,00,Dadra and Nagar Haveli,Literate,64,256,183,73,64,53,11,192,130,62
C3813A,26,00,Dadra and Nagar Haveli,Literate,65,452,311,141,155,120,35,297,191,106
C3813A,26,00,Dadra and Nagar Haveli,Literate,66,238,162,76,62,50,12,176,112,64
C3813A,26,00,Dadra and Nagar Haveli,Literate,67,151,108,43,41,35,6,110,73,37
C3813A,26,00,Dadra and Nagar Haveli,Literate,68,169,107,62,45,33,12,124,74,50
C3813A,26,00,Dadra and Nagar Haveli,Literate,69,117,83,34,30,22,8,87,61,26
C3813A,26,00,Dadra and Nagar Haveli,Literate,70,243,182,61,64,62,2,179,120,59
C3813A,26,00,Dadra and Nagar Haveli,Literate,71,95,63,32,19,16,3,76,47,29
C3813A,26,00,Dadra and Nagar Haveli,Literate,72,75,42,33,13,12,1,62,30,32
C3813A,26,00,Dadra and Nagar Haveli,Literate,73,66,44,22,12,9,3,54,35,19
C3813A,26,00,Dadra and Nagar Haveli,Literate,74,64,36,28,13,7,6,51,29,22
C3813A,26,00,Dadra and Nagar Haveli,Literate,75,107,70,37,21,13,8,86,57,29
C3813A,26,00,Dadra and Nagar Haveli,Literate,76,53,33,20,8,5,3,45,28,17
C3813A,26,00,Dadra and Nagar Haveli,Literate,77,40,23,17,6,4,2,34,19,15
C3813A,26,00,Dadra and Nagar Haveli,Literate,78,32,14,18,3,0,3,29,14,15
C3813A,26,00,Dadra and Nagar Haveli,Literate,79,39,21,18,5,3,2,34,18,16
C3813A,26,00,Dadra and Nagar Haveli,Literate,80,56,36,20,7,7,0,49,29,20
C3813A,26,00,Dadra and Nagar Haveli,Literate,81,34,14,20,7,5,2,27,9,18
C3813A,26,00,Dadra and Nagar Haveli,Literate,82,35,18,17,3,3,0,32,15,17
C3813A,26,00,Dadra and Nagar Haveli,Literate,83,19,12,7,1,1,0,18,11,7
C3813A,26,00,Dadra and Nagar Haveli,Literate,84,12,9,3,0,0,0,12,9,3
C3813A,26,00,Dadra and Nagar Haveli,Literate,85,31,17,14,6,4,2,25,13,12
C3813A,26,00,Dadra and Nagar Haveli,Literate,86,28,17,11,7,6,1,21,11,10
C3813A,26,00,Dadra and Nagar Haveli,Literate,87,9,4,5,0,0,0,9,4,5
C3813A,26,00,Dadra and Nagar Haveli,Literate,88,14,12,2,0,0,0,14,12,2
C3813A,26,00,Dadra and Nagar Haveli,Literate,89,15,7,8,5,3,2,10,4,6
C3813A,26,00,Dadra and Nagar Haveli,Literate,90,19,14,5,2,1,1,17,13,4
C3813A,26,00,Dadra and Nagar Haveli,Literate,91,11,9,2,5,4,1,6,5,1
C3813A,26,00,Dadra and Nagar Haveli,Literate,92,21,15,6,6,5,1,15,10,5
C3813A,26,00,Dadra and Nagar Haveli,Literate,93,9,5,4,3,1,2,6,4,2
C3813A,26,00,Dadra and Nagar Haveli,Literate,94,13,6,7,3,1,2,10,5,5
C3813A,26,00,Dadra and Nagar Haveli,Literate,95,12,5,7,4,2,2,8,3,5
C3813A,26,00,Dadra and Nagar Haveli,Literate,96,8,5,3,2,2,0,6,3,3
C3813A,26,00,Dadra and Nagar Haveli,Literate,97,14,8,6,4,3,1,10,5,5
C3813A,26,00,Dadra and Nagar Haveli,Literate,98,11,8,3,4,3,1,7,5,2
C3813A,26,00,Dadra and Nagar Haveli,Literate,99,1,0,1,1,0,1,0,0,0
C3813A,26,00,Dadra and Nagar Haveli,Literate,+100,18,7,11,5,2,3,13,5,8
C3813A,26,00,Dadra and Nagar Haveli,Literate,-1,239,150,89,114,73,41,125,77,48
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,101,120479,51239,69240,83972,34255,49717,36507,16984,19523
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,0,6194,3181,3013,3461,1723,1738,2733,1458,1275
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,1,7446,3881,3565,4239,2169,2070,3207,1712,1495
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,2,7709,3994,3715,4282,2158,2124,3427,1836,1591
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,3,7598,3935,3663,4229,2160,2069,3369,1775,1594
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,4,7614,3911,3703,4390,2200,2190,3224,1711,1513
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,5,7427,3877,3550,4065,2084,1981,3362,1793,1569
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,6,6907,3652,3255,3838,1973,1865,3069,1679,1390
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,7,1210,626,584,671,330,341,539,296,243
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,8,475,224,251,286,125,161,189,99,90
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,9,324,135,189,217,86,131,107,49,58
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,10,438,193,245,297,122,175,141,71,70
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,11,261,98,163,187,61,126,74,37,37
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,12,301,89,212,243,65,178,58,24,34
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,13,289,84,205,236,58,178,53,26,27
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,14,339,97,242,268,64,204,71,33,38
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,15,460,138,322,395,105,290,65,33,32
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,16,589,168,421,500,120,380,89,48,41
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,17,573,187,386,484,134,350,89,53,36
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,18,1037,377,660,830,241,589,207,136,71
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,19,880,317,563,654,181,473,226,136,90
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,20,1466,438,1028,1120,273,847,346,165,181
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,21,1105,326,779,896,226,670,209,100,109
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,22,1468,438,1030,1154,303,851,314,135,179
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,23,1205,342,863,978,243,735,227,99,128
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,24,1451,449,1002,1182,343,839,269,106,163
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,25,2062,652,1410,1511,452,1059,551,200,351
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,26,1613,506,1107,1272,403,869,341,103,238
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,27,1337,446,891,1051,341,710,286,105,181
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,28,1649,510,1139,1320,417,903,329,93,236
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,29,1164,367,797,908,280,628,256,87,169
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,30,2091,732,1359,1535,543,992,556,189,367
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,31,1285,435,850,1055,358,697,230,77,153
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,32,1395,481,914,1095,391,704,300,90,210
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,33,1263,351,912,1060,309,751,203,42,161
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,34,1252,432,820,1015,359,656,237,73,164
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,35,2275,903,1372,1705,688,1017,570,215,355
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,36,1297,445,852,1073,364,709,224,81,143
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,37,1226,410,816,1036,346,690,190,64,126
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,38,1622,528,1094,1382,465,917,240,63,177
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,39,1188,425,763,997,362,635,191,63,128
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,40,2435,1003,1432,1900,828,1072,535,175,360
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,41,1253,451,802,1058,390,668,195,61,134
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,42,1371,513,858,1161,455,706,210,58,152
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,43,1254,413,841,1115,378,737,139,35,104
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,44,1030,370,660,850,323,527,180,47,133
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,45,2161,896,1265,1705,730,975,456,166,290
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,46,1168,418,750,960,361,599,208,57,151
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,47,958,327,631,819,296,523,139,31,108
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,48,1362,526,836,1213,481,732,149,45,104
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,49,985,385,600,815,331,484,170,54,116
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,50,1905,795,1110,1543,689,854,362,106,256
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,51,952,406,546,846,370,476,106,36,70
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,52,886,354,532,743,312,431,143,42,101
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,53,716,256,460,630,243,387,86,13,73
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,54,666,254,412,543,219,324,123,35,88
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,55,1398,556,842,1073,473,600,325,83,242
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,56,732,290,442,620,260,360,112,30,82
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,57,507,179,328,413,153,260,94,26,68
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,58,828,283,545,717,255,462,111,28,83
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,59,654,242,412,519,198,321,135,44,91
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,60,1652,620,1032,1300,518,782,352,102,250
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,61,697,278,419,573,233,340,124,45,79
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,62,633,234,399,521,202,319,112,32,80
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,63,481,156,325,412,140,272,69,16,53
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,64,447,166,281,350,136,214,97,30,67
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,65,1164,466,698,871,364,507,293,102,191
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,66,456,169,287,364,148,216,92,21,71
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,67,269,91,178,227,83,144,42,8,34
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,68,377,125,252,318,110,208,59,15,44
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,69,323,133,190,248,102,146,75,31,44
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,70,904,303,601,683,238,445,221,65,156
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,71,371,143,228,291,113,178,80,30,50
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,72,217,71,146,168,59,109,49,12,37
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,73,162,49,113,140,42,98,22,7,15
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,74,112,40,72,82,29,53,30,11,19
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,75,328,116,212,241,94,147,87,22,65
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,76,126,35,91,106,30,76,20,5,15
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,77,73,27,46,55,21,34,18,6,12
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,78,79,29,50,61,23,38,18,6,12
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,79,81,26,55,53,15,38,28,11,17
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,80,221,60,161,149,49,100,72,11,61
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,81,66,19,47,49,12,37,17,7,10
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,82,44,21,23,37,15,22,7,6,1
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,83,34,6,28,25,5,20,9,1,8
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,84,25,8,17,17,7,10,8,1,7
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,85,75,24,51,45,12,33,30,12,18
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,86,30,8,22,18,5,13,12,3,9
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,87,10,6,4,6,4,2,4,2,2
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,88,13,8,5,8,7,1,5,1,4
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,89,12,2,10,9,2,7,3,0,3
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,90,45,13,32,21,6,15,24,7,17
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,91,8,3,5,3,1,2,5,2,3
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,92,4,1,3,2,1,1,2,0,2
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,93,6,3,3,5,3,2,1,0,1
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,94,4,1,3,2,0,2,2,1,1
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,95,13,3,10,10,2,8,3,1,2
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,96,12,4,8,8,2,6,4,2,2
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,97,6,3,3,2,2,0,4,1,3
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,98,4,0,4,1,0,1,3,0,3
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,99,5,0,5,3,0,3,2,0,2
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,+100,51,22,29,22,10,12,29,12,17
C3813A,26,00,Dadra and Nagar Haveli,Illiterate,-1,133,50,83,106,40,66,27,10,17
C3813A,27,00,Maharashtra,Literate,101,81554290,45257584,36296706,41482761,23391475,18091286,40071529,21866109,18205420
C3813A,27,00,Maharashtra,Literate,0,0,0,0,0,0,0,0,0,0
C3813A,27,00,Maharashtra,Literate,1,0,0,0,0,0,0,0,0,0
C3813A,27,00,Maharashtra,Literate,2,0,0,0,0,0,0,0,0,0
C3813A,27,00,Maharashtra,Literate,3,0,0,0,0,0,0,0,0,0
C3813A,27,00,Maharashtra,Literate,4,0,0,0,0,0,0,0,0,0
C3813A,27,00,Maharashtra,Literate,5,0,0,0,0,0,0,0,0,0
C3813A,27,00,Maharashtra,Literate,6,0,0,0,0,0,0,0,0,0
C3813A,27,00,Maharashtra,Literate,7,1524223,801141,723082,836791,439180,397611,687432,361961,325471
C3813A,27,00,Maharashtra,Literate,8,1770360,935674,834686,1023012,539557,483455,747348,396117,351231
C3813A,27,00,Maharashtra,Literate,9,1848962,980220,868742,1086327,574756,511571,762635,405464,357171
C3813A,27,00,Maharashtra,Literate,10,2173450,1155586,1017864,1262876,669805,593071,910574,485781,424793
C3813A,27,00,Maharashtra,Literate,11,2074086,1097768,976318,1209394,639151,570243,864692,458617,406075
C3813A,27,00,Maharashtra,Literate,12,2014760,1070517,944243,1169090,619588,549502,845670,450929,394741
C3813A,27,00,Maharashtra,Literate,13,1997433,1051225,946208,1161943,610205,551738,835490,441020,394470
C3813A,27,00,Maharashtra,Literate,14,1997670,1056525,941145,1159463,613307,546156,838207,443218,394989
C3813A,27,00,Maharashtra,Literate,15,2016555,1079634,936921,1165026,624995,540031,851529,454639,396890
C3813A,27,00,Maharashtra,Literate,16,1991629,1071596,920033,1153221,624243,528978,838408,447353,391055
C3813A,27,00,Maharashtra,Literate,17,1897229,1029962,867267,1060743,580593,480150,836486,449369,387117
C3813A,27,00,Maharashtra,Literate,18,2236556,1231720,1004836,1231670,681435,550235,1004886,550285,454601
C3813A,27,00,Maharashtra,Literate,19,1941893,1046153,895740,1029769,554252,475517,912124,491901,420223
C3813A,27,00,Maharashtra,Literate,20,2387232,1263846,1123386,1287203,675656,611547,1100029,588190,511839
C3813A,27,00,Maharashtra,Literate,21,1982429,1076057,906372,1024378,561850,462528,958051,514207,443844
C3813A,27,00,Maharashtra,Literate,22,2147059,1170699,976360,1107689,609014,498675,1039370,561685,477685
C3813A,27,00,Maharashtra,Literate,23,1851620,997924,853696,911303,497066,414237,940317,500858,439459
C3813A,27,00,Maharashtra,Literate,24,1889875,1011298,878577,921361,497600,423761,968514,513698,454816
C3813A,27,00,Maharashtra,Literate,25,2284005,1203204,1080801,1162401,612085,550316,1121604,591119,530485
C3813A,27,00,Maharashtra,Literate,26,1870787,1007068,863719,895188,489495,405693,975599,517573,458026
C3813A,27,00,Maharashtra,Literate,27,1662812,899526,763286,779364,428312,351052,883448,471214,412234
C3813A,27,00,Maharashtra,Literate,28,1846122,996524,849598,882970,479547,403423,963152,516977,446175
C3813A,27,00,Maharashtra,Literate,29,1442277,787799,654478,652822,362892,289930,789455,424907,364548
C3813A,27,00,Maharashtra,Literate,30,2299098,1229329,1069769,1167355,618833,548522,1131743,610496,521247
C3813A,27,00,Maharashtra,Literate,31,1368192,752051,616141,616552,343495,273057,751640,408556,343084
C3813A,27,00,Maharashtra,Literate,32,1480349,817203,663146,702125,391987,310138,778224,425216,353008
C3813A,27,00,Maharashtra,Literate,33,1130311,617272,513039,511733,284110,227623,618578,333162,285416
C3813A,27,00,Maharashtra,Literate,34,1291878,708147,583731,586118,328132,257986,705760,380015,325745
C3813A,27,00,Maharashtra,Literate,35,2032311,1118312,913999,1029257,568490,460767,1003054,549822,453232
C3813A,27,00,Maharashtra,Literate,36,1317618,726787,590831,612123,344540,267583,705495,382247,323248
C3813A,27,00,Maharashtra,Literate,37,1025776,562918,462858,458188,257853,200335,567588,305065,262523
C3813A,27,00,Maharashtra,Literate,38,1342573,737868,604705,643906,364515,279391,698667,373353,325314
C3813A,27,00,Maharashtra,Literate,39,1012390,579213,433177,442346,262703,179643,570044,316510,253534
C3813A,27,00,Maharashtra,Literate,40,1842681,1044631,798050,951597,544927,406670,891084,499704,391380
C3813A,27,00,Maharashtra,Literate,41,1026717,596426,430291,457885,278415,179470,568832,318011,250821
C3813A,27,00,Maharashtra,Literate,42,1085803,635533,450270,500800,307439,193361,585003,328094,256909
C3813A,27,00,Maharashtra,Literate,43,791812,457702,334110,341510,209186,132324,450302,248516,201786
C3813A,27,00,Maharashtra,Literate,44,798796,464064,334732,345684,211451,134233,453112,252613,200499
C3813A,27,00,Maharashtra,Literate,45,1483359,856937,626422,753895,448481,305414,729464,408456,321008
C3813A,27,00,Maharashtra,Literate,46,857853,499447,358406,376806,231078,145728,481047,268369,212678
C3813A,27,00,Maharashtra,Literate,47,680530,397689,282841,286114,176950,109164,394416,220739,173677
C3813A,27,00,Maharashtra,Literate,48,793995,463934,330061,353735,217796,135939,440260,246138,194122
C3813A,27,00,Maharashtra,Literate,49,626643,379086,247557,261225,167412,93813,365418,211674,153744
C3813A,27,00,Maharashtra,Literate,50,1227826,720940,506886,636415,385328,251087,591411,335612,255799
C3813A,27,00,Maharashtra,Literate,51,631632,387576,244056,272305,177158,95147,359327,210418,148909
C3813A,27,00,Maharashtra,Literate,52,614935,379261,235674,269248,176535,92713,345687,202726,142961
C3813A,27,00,Maharashtra,Literate,53,477855,292163,185692,190966,124355,66611,286889,167808,119081
C3813A,27,00,Maharashtra,Literate,54,558794,337962,220832,231351,149736,81615,327443,188226,139217
C3813A,27,00,Maharashtra,Literate,55,897361,528152,369209,464903,284695,180208,432458,243457,189001
C3813A,27,00,Maharashtra,Literate,56,534532,326370,208162,231847,151090,80757,302685,175280,127405
C3813A,27,00,Maharashtra,Literate,57,392036,241101,150935,157975,104576,53399,234061,136525,97536
C3813A,27,00,Maharashtra,Literate,58,469821,287340,182481,203167,132940,70227,266654,154400,112254
C3813A,27,00,Maharashtra,Literate,59,378746,234304,144442,155280,102696,52584,223466,131608,91858
C3813A,27,00,Maharashtra,Literate,60,818963,477673,341290,442092,267564,174528,376871,210109,166762
C3813A,27,00,Maharashtra,Literate,61,395702,240853,154849,176527,114747,61780,219175,126106,93069
C3813A,27,00,Maharashtra,Literate,62,357742,219387,138355,163241,107253,55988,194501,112134,82367
C3813A,27,00,Maharashtra,Literate,63,305536,189747,115789,125825,85066,40759,179711,104681,75030
C3813A,27,00,Maharashtra,Literate,64,287331,177089,110242,126339,83671,42668,160992,93418,67574
C3813A,27,00,Maharashtra,Literate,65,658189,392204,265985,389918,246471,143447,268271,145733,122538
C3813A,27,00,Maharashtra,Literate,66,319385,197208,122177,162851,107569,55282,156534,89639,66895
C3813A,27,00,Maharashtra,Literate,67,221999,144188,77811,104364,73692,30672,117635,70496,47139
C3813A,27,00,Maharashtra,Literate,68,246768,159471,87297,119500,84528,34972,127268,74943,52325
C3813A,27,00,Maharashtra,Literate,69,192382,125987,66395,89522,64270,25252,102860,61717,41143
C3813A,27,00,Maharashtra,Literate,70,462939,295228,167711,278588,191090,87498,184351,104138,80213
C3813A,27,00,Maharashtra,Literate,71,194578,127621,66957,94391,68048,26343,100187,59573,40614
C3813A,27,00,Maharashtra,Literate,72,157541,105442,52099,75153,55970,19183,82388,49472,32916
C3813A,27,00,Maharashtra,Literate,73,107974,71917,36057,43910,33155,10755,64064,38762,25302
C3813A,27,00,Maharashtra,Literate,74,111704,73018,38686,46283,34322,11961,65421,38696,26725
C3813A,27,00,Maharashtra,Literate,75,218279,137693,80586,120101,83444,36657,98178,54249,43929
C3813A,27,00,Maharashtra,Literate,76,105903,68424,37479,47801,34801,13000,58102,33623,24479
C3813A,27,00,Maharashtra,Literate,77,73362,48537,24825,29078,22117,6961,44284,26420,17864
C3813A,27,00,Maharashtra,Literate,78,77470,50629,26841,32075,24137,7938,45395,26492,18903
C3813A,27,00,Maharashtra,Literate,79,58170,37680,20490,23223,17336,5887,34947,20344,14603
C3813A,27,00,Maharashtra,Literate,80,131891,81905,49986,72578,50061,22517,59313,31844,27469
C3813A,27,00,Maharashtra,Literate,81,53739,34405,19334,23369,16920,6449,30370,17485,12885
C3813A,27,00,Maharashtra,Literate,82,39731,25868,13863,15993,12072,3921,23738,13796,9942
C3813A,27,00,Maharashtra,Literate,83,29803,19169,10634,10663,8097,2566,19140,11072,8068
C3813A,27,00,Maharashtra,Literate,84,27614,17489,10125,10252,7585,2667,17362,9904,7458
C3813A,27,00,Maharashtra,Literate,85,50091,30949,19142,25981,18078,7903,24110,12871,11239
C3813A,27,00,Maharashtra,Literate,86,24063,14952,9111,9794,7037,2757,14269,7915,6354
C3813A,27,00,Maharashtra,Literate,87,15954,10039,5915,5886,4275,1611,10068,5764,4304
C3813A,27,00,Maharashtra,Literate,88,16241,9894,6347,6461,4390,2071,9780,5504,4276
C3813A,27,00,Maharashtra,Literate,89,13346,7995,5351,5375,3569,1806,7971,4426,3545
C3813A,27,00,Maharashtra,Literate,90,27511,16142,11369,15169,9748,5421,12342,6394,5948
C3813A,27,00,Maharashtra,Literate,91,15418,8885,6533,7212,4450,2762,8206,4435,3771
C3813A,27,00,Maharashtra,Literate,92,13486,7896,5590,6291,3874,2417,7195,4022,3173
C3813A,27,00,Maharashtra,Literate,93,9307,5404,3903,4089,2471,1618,5218,2933,2285
C3813A,27,00,Maharashtra,Literate,94,10117,5805,4312,4649,2775,1874,5468,3030,2438
C3813A,27,00,Maharashtra,Literate,95,16791,9697,7094,8757,5303,3454,8034,4394,3640
C3813A,27,00,Maharashtra,Literate,96,10228,5787,4441,4770,2802,1968,5458,2985,2473
C3813A,27,00,Maharashtra,Literate,97,7796,4487,3309,3550,2156,1394,4246,2331,1915
C3813A,27,00,Maharashtra,Literate,98,9647,5406,4241,4685,2741,1944,4962,2665,2297
C3813A,27,00,Maharashtra,Literate,99,3641,2121,1520,1730,1049,681,1911,1072,839
C3813A,27,00,Maharashtra,Literate,+100,28321,15655,12666,14381,8069,6312,13940,7586,6354
C3813A,27,00,Maharashtra,Literate,-1,306390,176254,130136,143929,83216,60713,162461,93038,69423
